id,is_humor,humor_rating,humor_mechanism,humor_target
tweet31535,1,1.9743733,misunderstanding,
tweet31536,0,2.0049782,,
tweet31537,1,2.194,,
tweet31538,1,2.1734197,misunderstanding,women
tweet31539,1,1.9743385,reference,men
tweet31540,0,1.9975256,,
tweet31541,0,2.151935,,
tweet31542,0,1.7728766,analogy,
tweet31543,1,2.2929034,absurd,
tweet31544,0,2.281923,absurd,
tweet31545,1,1.8727033,absurd,
tweet31546,1,2.0565078,wordplay,
tweet31547,0,1.8773768,,
tweet31548,1,2.2212079,unmasking,
tweet31549,0,1.7461745,irony,
tweet31550,0,1.9110906,exaggeration,
tweet31551,0,1.9098009,,
tweet31552,1,2.0905917,stereotype,
tweet31553,0,1.8842796,reference,
tweet31554,1,2.1642566,misunderstanding,professions
tweet31555,1,1.82562,wordplay,
tweet31556,0,1.9151144,wordplay,
tweet31557,1,2.1765933,stereotype,professions
tweet31558,0,1.9101732,,
tweet31559,0,2.1294956,,
tweet31560,0,1.6977832,,
tweet31561,0,1.5651486,,
tweet31562,0,1.815615,reference,
tweet31563,1,1.8681434,wordplay,
tweet31564,0,1.9264561,,
tweet31565,1,1.8852416,insults,health
tweet31566,0,1.9643159,,
tweet31567,0,1.8498532,reference,
tweet31568,0,1.7997668,,
tweet31569,0,2.1695473,,
tweet31570,0,1.8703833,,
tweet31571,0,1.734869,,health
tweet31572,1,1.9850037,wordplay,
tweet31573,0,1.8027189,,
tweet31574,0,1.8403126,exaggeration,
tweet31575,1,2.0838141,stereotype,
tweet31576,1,1.7774805,exaggeration,
tweet31577,1,2.2830167,wordplay,
tweet31578,1,2.14963,wordplay,
tweet31579,0,2.0158405,,
tweet31580,1,1.8419386,analogy,professions
tweet31581,1,2.0683222,wordplay,
tweet31582,1,1.8223441,exaggeration,family/relationships
tweet31583,0,2.058617,exaggeration,
tweet31584,0,1.6938869,,
tweet31585,1,1.8741245,absurd,
tweet31586,1,1.8414421,parody,
tweet31587,1,1.9024762,misunderstanding,
tweet31588,1,2.070716,wordplay,professions
tweet31589,0,2.0101233,,
tweet31590,1,2.2481782,embarrassment,women
tweet31591,1,1.8536052,wordplay,
tweet31592,0,2.0554724,,
tweet31593,1,1.92412,analogy,body shaming
tweet31594,0,2.0026338,,
tweet31595,1,1.9043325,wordplay,
tweet31596,0,1.8815064,,
tweet31597,0,1.5921701,,
tweet31598,0,1.5618305,,
tweet31599,1,1.8867488,reference,
tweet31600,1,1.9237287,,
tweet31601,0,2.0156252,,
tweet31602,1,1.9032536,wordplay,
tweet31603,0,2.0882154,parody,
tweet31604,0,1.7084799,stereotype,
tweet31605,1,1.9796642,irony,
tweet31606,1,1.7612966,parody,
tweet31607,0,1.8426692,,
tweet31608,0,1.9710094,,
tweet31609,1,1.9754977,unmasking,ethnicity/origin
tweet31610,0,2.0062351,irony,
tweet31611,0,1.6783569,,
tweet31612,0,1.9669979,,
tweet31613,1,1.8458887,exaggeration,men
tweet31614,0,1.9369233,reference,self-deprecating
tweet31615,0,1.5790431,,
tweet31616,0,1.8300561,,
tweet31617,0,1.8955431,,
tweet31618,1,1.8704922,wordplay,professions
tweet31619,0,1.9192303,irony,professions
tweet31620,0,1.9231387,reference,
tweet31621,1,2.2524655,wordplay,
tweet31622,1,1.9627677,wordplay,
tweet31623,0,1.8695502,wordplay,
tweet31624,1,2.155669,wordplay,
tweet31625,1,2.260864,wordplay,
tweet31626,1,2.1461577,wordplay,
tweet31627,0,1.7223948,,
tweet31628,1,2.1219387,insults,professions
tweet31629,0,1.9147528,reference,
tweet31630,1,1.9014753,misunderstanding,professions
tweet31631,0,1.7808685,,
tweet31632,0,1.8406323,,
tweet31633,0,1.7652925,,
tweet31634,0,2.0516405,exaggeration,self-deprecating
tweet31635,1,1.9499159,parody,
tweet31636,1,1.8969861,misunderstanding,
tweet31637,0,1.9246392,embarrassment,
tweet31638,0,1.9103043,,
tweet31639,0,2.0338542,irony,
tweet31640,1,1.9374127,absurd,
tweet31641,0,1.952413,,
tweet31642,1,1.9351337,irony,
tweet31643,1,2.037551,analogy,women
tweet31644,0,1.8990178,wordplay,
tweet31645,0,2.0456567,absurd,
tweet31646,0,1.9794574,reference,
tweet31647,0,2.2490733,misunderstanding,
tweet31648,0,1.8381314,,
tweet31649,1,1.7948129,reference,
tweet31650,1,1.8409984,irony,
tweet31651,0,1.7621896,,
tweet31652,0,1.4088917,,
tweet31653,1,2.052476,embarrassment,
tweet31654,0,1.7949133,reference,self-deprecating
tweet31655,0,1.8703773,irony,
tweet31656,1,1.919624,irony,
tweet31657,1,1.7290767,,family/relationships
tweet31658,1,1.9174607,wordplay,substance use
tweet31659,0,1.7628357,,professions
tweet31660,0,1.8927366,embarrassment,
tweet31661,1,1.967279,unmasking,women
tweet31662,0,1.8370224,wordplay,
tweet31663,0,1.8229342,,
tweet31664,1,2.237167,misunderstanding,
tweet31665,0,1.8817918,absurd,
tweet31666,0,2.1013312,,
tweet31667,1,2.2520642,misunderstanding,professions
tweet31668,1,1.9148703,stereotype,self-deprecating
tweet31669,0,2.2441614,analogy,
tweet31670,1,1.9830701,irony,
tweet31671,1,2.1140325,wordplay,
tweet31672,0,1.7953025,reference,
tweet31673,1,1.8448086,misunderstanding,women
tweet31674,1,1.9577508,analogy,self-deprecating
tweet31675,1,2.2402425,wordplay,professions
tweet31676,1,1.8262398,unmasking,
tweet31677,1,1.7985177,wordplay,women
tweet31678,0,1.9605641,,
tweet31679,0,1.917452,,
tweet31680,0,2.0065207,analogy,
tweet31681,1,2.1673458,absurd,
tweet31682,1,2.0332863,absurd,
tweet31683,0,2.2733197,stereotype,
tweet31684,1,1.9569399,wordplay,
tweet31685,0,1.8458743,,
tweet31686,0,1.862277,,
tweet31687,1,2.0016823,absurd,
tweet31688,0,1.7503059,,
tweet31689,0,1.8446488,,
tweet31690,1,1.9787681,stereotype,ethnicity/origin
tweet31691,1,1.9644163,exaggeration,
tweet31692,1,1.8507206,,
tweet31693,1,1.953856,reference,
tweet31694,0,2.0606065,,
tweet31695,1,2.0521731,stereotype,professions
tweet31696,0,1.8442104,exaggeration,
tweet31697,0,1.8966173,wordplay,professions
tweet31698,0,2.0645602,,
tweet31699,0,1.8253239,wordplay,
tweet31700,1,2.2711577,,
tweet31701,0,1.9381019,insults,self-deprecating
tweet31702,0,1.9121025,,
tweet31703,0,1.740249,wordplay,
tweet31704,0,1.8782036,,
tweet31705,0,1.8465576,,
tweet31706,0,2.0685763,wordplay,professions
tweet31707,0,1.9698914,,
tweet31708,1,1.9274832,wordplay,age
tweet31709,0,1.776066,,
tweet31710,0,1.4650474,,
tweet31711,1,1.8895304,stereotype,substance use
tweet31712,0,2.2397337,,
tweet31713,0,1.7405272,,
tweet31714,1,1.9464288,analogy,
tweet31715,1,1.7982002,embarrassment,
tweet31716,0,1.9158676,parody,
tweet31717,1,1.9110807,analogy,men
tweet31718,1,2.3084965,stereotype,ethnicity/origin
tweet31719,1,2.0949645,exaggeration,
tweet31720,0,1.6897306,,
tweet31721,1,2.2272866,,
tweet31722,0,1.8810208,,
tweet31723,1,1.9920347,analogy,
tweet31724,1,1.9728607,analogy,
tweet31725,0,1.6513051,,
tweet31726,1,1.9006413,embarrassment,family/relationships
tweet31727,0,2.09364,,
tweet31728,1,1.8008921,exaggeration,
tweet31729,1,1.9625664,analogy,
tweet31730,0,2.0213904,,
tweet31731,1,1.9184244,analogy,women
tweet31732,0,1.7717494,,
tweet31733,0,2.0420141,absurd,
tweet31734,1,2.212639,embarrassment,
tweet31735,1,1.9647925,analogy,
tweet31736,0,1.9656904,,
tweet31737,0,1.8231411,,
tweet31738,0,1.7892854,reference,
tweet31739,0,1.869697,parody,family/relationships
tweet31740,1,2.134121,misunderstanding,
tweet31741,0,1.866529,stereotype,
tweet31742,1,2.135293,embarrassment,lgbt
tweet31743,1,1.9798143,reference,
tweet31744,1,1.8529286,stereotype,family/relationships
tweet31745,0,1.845091,,
tweet31746,0,1.8188721,,
tweet31747,1,1.8954189,analogy,women
tweet31748,1,2.099293,misunderstanding,professions
tweet31749,0,1.882675,,
tweet31750,0,1.7637568,,
tweet31751,0,2.0225203,parody,
tweet31752,0,1.9233148,,
tweet31753,1,1.9895902,reference,
tweet31754,1,1.9408381,wordplay,women
tweet31755,1,2.1383328,wordplay,
tweet31756,0,1.8158214,,
tweet31757,0,2.323521,,
tweet31758,1,1.7790718,irony,
tweet31759,0,2.0010483,stereotype,
tweet31760,1,1.7885644,insults,women
tweet31761,1,1.8063319,insults,
tweet31762,1,2.1197772,unmasking,
tweet31763,0,1.7756169,analogy,lgbt
tweet31764,0,2.2471795,,
tweet31765,1,2.1398325,wordplay,
tweet31766,1,2.165325,wordplay,
tweet31767,1,2.0559573,misunderstanding,professions
tweet31768,0,1.9073141,,
tweet31769,0,2.1409678,,
tweet31770,0,1.8988997,,
tweet31771,0,1.8895284,stereotype,
tweet31772,0,1.8623481,,self-deprecating
tweet31773,0,1.9604158,reference,
tweet31774,0,1.9016395,,
tweet31775,0,1.6923892,parody,
tweet31776,1,1.7742724,reference,body shaming
tweet31777,0,1.9094359,reference,
tweet31778,1,2.0344496,unmasking,men
tweet31779,0,2.02303,,
tweet31780,1,2.045627,wordplay,
tweet31781,0,1.7371175,stereotype,
tweet31782,1,2.0641701,stereotype,women
tweet31783,0,1.9586871,,
tweet31784,1,2.145536,wordplay,
tweet31785,0,1.8667016,,
tweet31786,1,1.8097413,analogy,women
tweet31787,0,1.743274,,
tweet31788,1,1.9624581,parody,
tweet31789,0,1.8001385,,
tweet31790,1,2.0768187,parody,
tweet31791,1,1.9016868,misunderstanding,
tweet31792,0,1.8799181,,
tweet31793,1,1.9058037,misunderstanding,women
tweet31794,1,1.8415871,analogy,
tweet31795,1,1.7424173,stereotype,
tweet31796,1,1.8007939,embarrassment,
tweet31797,0,1.930383,,
tweet31798,0,2.0648208,,
tweet31799,1,1.8452525,wordplay,men
tweet31800,1,1.9247612,analogy,
tweet31801,0,1.958752,,self-deprecating
tweet31802,1,1.984835,misunderstanding,professions
tweet31803,1,1.9006996,wordplay,
tweet31804,0,1.8251468,reference,
tweet31805,1,1.9520223,analogy,
tweet31806,1,2.1834173,wordplay,
tweet31807,1,2.0606964,wordplay,
tweet31808,0,1.7735175,,
tweet31809,1,2.2122693,unmasking,women
tweet31810,0,2.003404,,
tweet31811,0,1.8617536,irony,women
tweet31812,1,2.0352955,absurd,
tweet31813,0,1.8872445,reference,
tweet31814,1,1.886798,misunderstanding,professions
tweet31815,0,1.9515059,analogy,
tweet31816,1,2.1867251,analogy,
tweet31817,1,1.877749,embarrassment,
tweet31818,0,1.7995739,,
tweet31819,0,2.1037393,,
tweet31820,1,2.1633172,,
tweet31821,1,2.1833224,irony,women
tweet31822,0,2.1200569,,
tweet31823,1,1.9065803,absurd,
tweet31824,1,2.0766819,embarrassment,
tweet31825,0,1.9535348,,family/relationships
tweet31826,0,1.7085857,,
tweet31827,1,1.8463333,absurd,
tweet31828,0,2.0371654,absurd,professions
tweet31829,1,2.306358,misunderstanding,professions
tweet31830,1,1.914784,absurd,
tweet31831,1,2.2738824,misunderstanding,
tweet31832,1,2.0985548,stereotype,health
tweet31833,0,1.9499311,analogy,
tweet31834,0,1.968043,,
tweet31835,0,2.0231173,parody,
tweet31836,0,1.88836,,
tweet31837,1,1.9047669,embarrassment,
tweet31838,1,1.8956064,unmasking,
tweet31839,1,1.8419615,,professions
tweet31840,0,1.8835052,absurd,
tweet31841,1,2.1948574,absurd,
tweet31842,1,1.8629401,wordplay,
tweet31843,0,1.8579748,,
tweet31844,0,1.9031594,,self-deprecating
tweet31845,0,1.7095199,,
tweet31846,0,2.0679908,parody,
tweet31847,0,1.9022961,,
tweet31848,0,1.895325,,
tweet31849,0,1.8387223,wordplay,
tweet31850,1,1.7260423,wordplay,
tweet31851,1,1.9554987,misunderstanding,family/relationships
tweet31852,0,1.5581692,,
tweet31853,0,1.9101071,reference,
tweet31854,1,2.075024,,body shaming
tweet31855,0,1.8984431,analogy,
tweet31856,1,1.8001688,parody,body shaming
tweet31857,0,1.8966582,,
tweet31858,0,1.7422187,,
tweet31859,1,2.0026848,wordplay,
tweet31860,0,1.6746478,,
tweet31861,0,2.321786,reference,
tweet31862,1,1.864092,absurd,women
tweet31863,1,1.9222302,stereotype,
tweet31864,0,1.9554845,wordplay,
tweet31865,1,2.1549854,unmasking,
tweet31866,0,2.0683074,,
tweet31867,1,1.950609,analogy,
tweet31868,1,1.9018327,parody,professions
tweet31869,0,1.8505311,,
tweet31870,1,2.067083,wordplay,
tweet31871,1,2.1115918,wordplay,ethnicity/origin
tweet31872,0,1.7957282,,
tweet31873,1,1.7799225,insults,women
tweet31874,0,1.8021399,analogy,
tweet31875,0,1.8583679,,
tweet31876,0,1.9198322,,
tweet31877,0,1.9457798,,
tweet31878,1,2.0487454,wordplay,
tweet31879,0,1.7836633,,
tweet31880,1,2.1998765,absurd,religion
tweet31881,1,1.9665729,embarrassment,
tweet31882,1,2.0709376,wordplay,
tweet31883,1,2.146031,wordplay,
tweet31884,1,1.8866713,analogy,women
tweet31885,0,1.8934197,analogy,
tweet31886,0,1.7716634,,
tweet31887,1,1.9038608,analogy,
tweet31888,0,1.8464404,,
tweet31889,1,1.927747,misunderstanding,
tweet31890,0,2.0420942,,
tweet31891,0,1.7704804,,
tweet31892,1,1.9719,irony,substance use
tweet31893,1,1.8029844,,
tweet31894,0,1.8372127,reference,
tweet31895,0,1.8975697,reference,professions
tweet31896,0,1.9156973,,
tweet31897,0,1.7466844,irony,
tweet31898,1,1.9527009,irony,women
tweet31899,0,1.8110912,exaggeration,
tweet31900,0,1.8614876,absurd,
tweet31901,0,1.7792318,,
tweet31902,1,1.8043609,unmasking,women
tweet31903,1,1.9145129,misunderstanding,family/relationships
tweet31904,1,1.9296815,unmasking,women
tweet31905,0,1.9742601,analogy,
tweet31906,0,1.8004944,,
tweet31907,0,1.870676,,
tweet31908,1,1.9783702,analogy,men
tweet31909,0,1.8734255,,
tweet31910,1,1.8405184,wordplay,men
tweet31911,0,1.6759039,,
tweet31912,0,1.8475499,,
tweet31913,0,1.8109822,,
tweet31914,0,1.8133154,,
tweet31915,1,1.9507742,misunderstanding,
tweet31916,0,1.9183421,,
tweet31917,0,1.9522078,irony,
tweet31918,0,1.8690426,absurd,
tweet31919,0,1.898254,reference,
tweet31920,0,1.8003409,,self-deprecating
tweet31921,0,1.9008383,,
tweet31922,0,1.7954025,,
tweet31923,1,1.8466836,misunderstanding,
tweet31924,0,2.1840458,,
tweet31925,0,1.781881,,health
tweet31926,0,1.9952829,,
tweet31927,1,2.14766,unmasking,substance use
tweet31928,1,2.217227,absurd,substance use
tweet31929,0,1.9131126,irony,
tweet31930,1,2.0714412,wordplay,professions
tweet31931,1,1.8352937,,
tweet31932,0,1.9572072,stereotype,
tweet31933,0,1.8981746,reference,
tweet31934,0,1.8040718,,
tweet31935,0,2.1074831,,
tweet31936,0,1.5923495,,
tweet31937,1,2.1566446,exaggeration,
tweet31938,1,2.1108708,absurd,
tweet31939,1,1.9227393,stereotype,
tweet31940,0,1.7464714,irony,
tweet31941,0,1.9471991,stereotype,
tweet31942,0,1.9903939,analogy,
tweet31943,1,1.965425,stereotype,men
tweet31944,1,1.8658926,absurd,
tweet31945,1,2.1522155,irony,
tweet31946,0,1.888041,,professions
tweet31947,0,1.8938305,,
tweet31948,0,1.559454,,
tweet31949,1,2.0158284,insults,
tweet31950,1,2.129034,wordplay,women
tweet31951,1,1.9673656,irony,
tweet31952,0,2.052686,misunderstanding,professions
tweet31953,1,2.183266,wordplay,
tweet31954,0,2.0372078,,
tweet31955,0,2.0050602,wordplay,
tweet31956,0,2.2403195,reference,
tweet31957,0,1.9592412,exaggeration,
tweet31958,1,1.9600226,analogy,
tweet31959,1,1.8317488,analogy,
tweet31960,0,1.7368678,,
tweet31961,1,1.9963267,absurd,family/relationships
tweet31962,1,1.9564697,irony,professions
tweet31963,0,1.9086661,,
tweet31964,0,2.039886,,
tweet31965,0,1.9596782,,
tweet31966,1,1.7571514,reference,
tweet31967,0,2.1036997,,professions
tweet31968,1,1.8100848,wordplay,professions
tweet31969,1,1.8711667,analogy,
tweet31970,1,1.8700242,wordplay,
tweet31971,0,1.9100431,,
tweet31972,1,2.2270713,reference,
tweet31973,1,1.9416687,embarrassment,
tweet31974,0,1.7737834,,
tweet31975,0,1.9036751,,
tweet31976,1,1.9452364,stereotype,
tweet31977,0,1.9987805,stereotype,
tweet31978,0,1.9482219,,
tweet31979,1,1.9868443,stereotype,women
tweet31980,1,1.8918793,wordplay,body shaming
tweet31981,0,1.7088771,,
tweet31982,1,1.8372875,parody,
tweet31983,1,2.0675092,wordplay,
tweet31984,0,1.8880632,wordplay,
tweet31985,0,2.2258646,reference,
tweet31986,1,1.772222,reference,
tweet31987,0,1.7695724,,
tweet31988,1,2.1688004,embarrassment,
tweet31989,0,1.9977789,wordplay,
tweet31990,1,2.0522199,absurd,
tweet31991,1,2.2473931,misunderstanding,health
tweet31992,0,1.6306591,stereotype,
tweet31993,1,2.0314596,embarrassment,health
tweet31994,0,2.0774179,absurd,
tweet31995,0,1.6270589,,
tweet31996,1,2.0007117,misunderstanding,
tweet31997,1,2.086788,wordplay,
tweet31998,1,1.8576361,misunderstanding,body shaming
tweet31999,1,1.8543808,absurd,
tweet32000,1,1.8693144,reference,
tweet32001,0,1.8364183,stereotype,
tweet32002,0,1.9255415,embarrassment,professions
tweet32003,1,2.0853088,embarrassment,family/relationships
tweet32004,1,1.9165597,misunderstanding,
tweet32005,0,1.8649677,stereotype,
tweet32006,0,2.2135568,,
tweet32007,1,1.7944821,insults,body shaming
tweet32008,0,1.9678948,irony,
tweet32009,1,1.8731335,analogy,health
tweet32010,0,1.95855,,
tweet32011,1,2.1308756,embarrassment,body shaming
tweet32012,0,1.7470491,,
tweet32013,0,1.9800642,stereotype,self-deprecating
tweet32014,1,1.7984817,wordplay,
tweet32015,0,1.824047,,
tweet32016,1,2.1756015,misunderstanding,
tweet32017,0,2.0629327,stereotype,
tweet32018,0,1.8638623,analogy,professions
tweet32019,0,1.8561467,,
tweet32020,1,1.9690578,wordplay,self-deprecating
tweet32021,0,1.8659414,,
tweet32022,0,1.871885,,
tweet32023,0,1.6469364,,
tweet32024,0,1.8247681,stereotype,men
tweet32025,1,1.9508712,wordplay,
tweet32026,0,1.7233024,,
tweet32027,1,1.9710095,wordplay,professions
tweet32028,1,2.102517,absurd,
tweet32029,1,2.071341,analogy,
tweet32030,0,2.296605,absurd,
tweet32031,0,1.7834609,,
tweet32032,0,2.0185502,,
tweet32033,0,1.9145702,,
tweet32034,0,1.855133,analogy,
tweet32035,0,1.8465207,,
tweet32036,0,2.0399847,,
tweet32037,0,1.6778297,,
tweet32038,0,1.910425,,
tweet32039,0,2.0471203,,
tweet32040,0,1.9583197,,
tweet32041,1,1.925383,wordplay,
tweet32042,1,1.9866698,misunderstanding,
tweet32043,0,2.1683164,,
tweet32044,1,2.0868294,insults,health
tweet32045,0,2.0112724,,
tweet32046,0,1.789916,,
tweet32047,1,2.1952782,wordplay,professions
tweet32048,0,1.9097041,wordplay,
tweet32049,0,1.7708042,,
tweet32050,0,1.8222243,,
tweet32051,0,1.8299965,,
tweet32052,0,1.9405758,irony,
tweet32053,0,1.9233428,,
tweet32054,0,2.0479035,reference,
tweet32055,0,1.750199,,
tweet32056,0,1.8558367,,
tweet32057,0,1.8610959,,
tweet32058,1,1.7192982,irony,
tweet32059,0,1.9342282,reference,
tweet32060,1,1.8701556,absurd,
tweet32061,1,1.8218564,embarrassment,men
tweet32062,1,2.1574259,absurd,men
tweet32063,0,1.9052356,reference,
tweet32064,0,1.853552,absurd,
tweet32065,1,1.8686699,absurd,body shaming
tweet32066,0,1.840161,,
tweet32067,1,1.8415511,analogy,family/relationships
tweet32068,1,2.0694325,parody,
tweet32069,1,2.3132741,absurd,
tweet32070,0,1.6410741,,
tweet32071,1,2.2758553,absurd,
tweet32072,1,1.888208,embarrassment,
tweet32073,1,1.9678848,irony,
tweet32074,0,2.1164308,wordplay,
tweet32075,0,1.9665897,,
tweet32076,1,2.1846888,wordplay,
tweet32077,0,1.9178965,absurd,
tweet32078,0,1.9475412,misunderstanding,
tweet32079,1,1.8365335,misunderstanding,
tweet32080,0,1.8456181,wordplay,
tweet32081,1,2.308135,wordplay,
tweet32082,1,1.8767965,reference,
tweet32083,0,1.8140593,,
tweet32084,0,1.8437024,absurd,
tweet32085,0,1.7885623,,
tweet32086,0,2.0283613,parody,
tweet32087,1,1.9446796,exaggeration,
tweet32088,0,1.8554279,,
tweet32089,0,1.8904716,reference,
tweet32090,1,2.0072637,wordplay,
tweet32091,0,1.9429247,,
tweet32092,1,1.9477643,embarrassment,body shaming
tweet32093,1,1.9209454,wordplay,
tweet32094,1,2.0422263,stereotype,women
tweet32095,0,2.0506637,analogy,
tweet32096,0,1.9233898,,
tweet32097,1,1.898303,,
tweet32098,1,2.0681853,wordplay,
tweet32099,0,1.9690344,reference,
tweet32100,0,1.9135177,,
tweet32101,0,1.8708906,reference,
tweet32102,0,1.8401822,,
tweet32103,0,1.9145248,,
tweet32104,1,2.0248494,irony,
tweet32105,0,1.7989862,,
tweet32106,1,1.9554815,absurd,
tweet32107,1,1.9842994,wordplay,
tweet32108,0,2.2097626,,
tweet32109,1,2.2042565,wordplay,
tweet32110,0,1.889645,,
tweet32111,1,2.0180976,insults,
tweet32112,1,1.9628175,wordplay,
tweet32113,1,2.2562213,exaggeration,professions
tweet32114,0,2.0461135,irony,
tweet32115,1,1.8473809,absurd,
tweet32116,0,1.7718549,absurd,
tweet32117,0,1.847323,analogy,
tweet32118,1,1.9342284,embarrassment,
tweet32119,0,1.9540377,irony,
tweet32120,0,1.9215195,,
tweet32121,0,1.8643138,,
tweet32122,0,1.9567776,wordplay,
tweet32123,0,1.7756915,stereotype,
tweet32124,0,1.9158313,,
tweet32125,0,1.6433105,,
tweet32126,0,1.9613101,,
tweet32127,1,2.1496367,unmasking,family/relationships
tweet32128,1,2.0824041,wordplay,
tweet32129,1,1.8347976,absurd,
tweet32130,0,1.7874073,,
tweet32131,1,1.8712679,irony,
tweet32132,0,2.2189267,wordplay,
tweet32133,0,1.8702905,,
tweet32134,1,1.894819,stereotype,women
tweet32135,1,1.9459823,insults,
tweet32136,1,1.9651632,analogy,body shaming
tweet32137,0,2.0044897,,
tweet32138,0,1.8178704,,
tweet32139,1,1.9107633,wordplay,professions
tweet32140,1,2.1911662,misunderstanding,professions
tweet32141,1,2.121257,misunderstanding,
tweet32142,1,1.8346198,misunderstanding,
tweet32143,0,1.9773532,reference,
tweet32144,0,1.8119799,,
tweet32145,0,1.8841262,wordplay,
tweet32146,0,2.0150762,,
tweet32147,1,1.7771492,unmasking,
tweet32148,1,2.1704578,wordplay,
tweet32149,0,1.844671,,
tweet32150,1,2.1610994,misunderstanding,age
tweet32151,0,1.8414186,,
tweet32152,1,2.1200986,exaggeration,
tweet32153,1,1.822934,analogy,
tweet32154,1,2.0948548,embarrassment,
tweet32155,0,1.7952313,,
tweet32156,0,1.9522738,misunderstanding,
tweet32157,0,1.7900468,,
tweet32158,1,2.0655026,stereotype,ethnicity/origin
tweet32159,0,1.8253429,reference,
tweet32160,1,2.0227299,wordplay,professions
tweet32161,0,2.0059702,,
tweet32162,0,1.8297175,,
tweet32163,1,1.9700335,absurd,substance use
tweet32164,1,1.8919669,embarrassment,women
tweet32165,1,2.0675209,misunderstanding,
tweet32166,0,1.6898179,,
tweet32167,0,1.9106355,absurd,
tweet32168,0,2.087116,wordplay,
tweet32169,1,2.0417795,embarrassment,
tweet32170,0,1.9431082,wordplay,
tweet32171,0,1.8392382,,
tweet32172,0,1.9710691,reference,
tweet32173,0,1.8834478,wordplay,self-deprecating
tweet32174,1,1.8028724,irony,
tweet32175,1,1.9228482,wordplay,
tweet32176,1,2.1443229,irony,
tweet32177,0,1.8915943,,
tweet32178,0,1.8679067,parody,
tweet32179,1,2.2767594,wordplay,
tweet32180,1,2.1175845,wordplay,
tweet32181,0,2.1299796,stereotype,
tweet32182,0,1.9287168,wordplay,
tweet32183,0,1.775228,,
tweet32184,0,1.8518193,,
tweet32185,1,1.812134,analogy,
tweet32186,0,1.7472286,analogy,
tweet32187,1,2.2562656,analogy,
tweet32188,1,2.2030187,absurd,
tweet32189,1,1.6563605,irony,health
tweet32190,0,1.9087174,,
tweet32191,0,2.0184162,,
tweet32192,0,1.8096321,,
tweet32193,0,2.0578244,wordplay,
tweet32194,0,1.8844824,,family/relationships
tweet32195,0,1.8733444,,body shaming
tweet32196,0,1.7595904,absurd,self-deprecating
tweet32197,1,1.9459801,stereotype,
tweet32198,1,1.8755542,exaggeration,
tweet32199,1,1.8580425,,family/relationships
tweet32200,1,2.0440383,unmasking,family/relationships
tweet32201,0,2.1670568,absurd,
tweet32202,0,1.8312696,analogy,
tweet32203,1,1.8483185,reference,women
tweet32204,0,1.7285371,,
tweet32205,0,1.7350091,,
tweet32206,1,1.9726102,absurd,
tweet32207,0,1.8937882,,
tweet32208,0,2.4900327,exaggeration,
tweet32209,0,1.9947407,,
tweet32210,1,1.8910111,stereotype,men
tweet32211,0,2.000279,,
tweet32212,1,2.2880206,wordplay,
tweet32213,1,1.9390615,absurd,
tweet32214,0,2.0351734,wordplay,
tweet32215,1,1.8189231,misunderstanding,
tweet32216,0,1.8841445,,
tweet32217,0,1.9434888,stereotype,
tweet32218,1,2.1622262,parody,
tweet32219,0,1.7524341,,
tweet32220,1,1.8481685,misunderstanding,family/relationships
tweet32221,1,1.9286716,misunderstanding,
tweet32222,0,1.9026387,wordplay,
tweet32223,1,2.274794,irony,health
tweet32224,1,2.1213439,parody,
tweet32225,0,1.9174647,,
tweet32226,0,1.8411207,reference,
tweet32227,1,1.7493832,stereotype,substance use
tweet32228,1,1.998956,misunderstanding,
tweet32229,0,1.8738601,,
tweet32230,0,2.1529295,,
tweet32231,0,1.8768096,,
tweet32232,0,1.7088397,,
tweet32233,0,2.0030699,,
tweet32234,1,1.8571296,wordplay,
tweet32235,0,1.991769,,
tweet32236,0,1.929103,reference,self-deprecating
tweet32237,1,2.1316433,wordplay,
tweet32238,0,1.8651806,,
tweet32239,0,2.0554028,,
tweet32240,1,1.942939,reference,
tweet32241,1,1.901644,embarrassment,body shaming
tweet32242,1,1.693641,wordplay,
tweet32243,0,1.9922744,embarrassment,
tweet32244,0,1.852906,absurd,
tweet32245,0,1.9935924,,
tweet32246,0,1.8947997,,
tweet32247,1,2.2946694,wordplay,women
tweet32248,1,1.88277,misunderstanding,family/relationships
tweet32249,1,2.2040224,wordplay,health
tweet32250,1,2.268176,wordplay,
tweet32251,0,1.8888764,reference,
tweet32252,0,1.8813287,,
tweet32253,1,2.0725436,,
tweet32254,0,1.8476562,absurd,
tweet32255,1,1.9600184,parody,age
tweet32256,1,2.3342226,misunderstanding,
tweet32257,1,2.1237657,irony,
tweet32258,0,1.9126825,absurd,substance use
tweet32259,1,2.0387115,irony,
tweet32260,0,1.8342197,,
tweet32261,0,2.0173275,irony,
tweet32262,1,1.9848884,irony,professions
tweet32263,1,2.2599776,stereotype,social status
tweet32264,1,1.8579376,reference,
tweet32265,1,2.1448696,reference,
tweet32266,0,1.7971119,wordplay,men
tweet32267,0,1.9955183,,
tweet32268,0,1.8673009,,body shaming
tweet32269,0,1.7651095,,
tweet32270,0,1.9032928,,
tweet32271,0,1.8781791,irony,
tweet32272,0,1.8621638,insults,
tweet32273,1,1.9085045,misunderstanding,
tweet32274,0,1.9425783,,
tweet32275,1,1.9598932,absurd,
tweet32276,0,1.8979453,,
tweet32277,0,1.8926013,stereotype,
tweet32278,0,2.152862,,
tweet32279,0,1.8993664,reference,
