id,is_humor,humor_rating,humor_mechanism,humor_target
tweet31418,0,2.073753,,
tweet31419,1,2.1353412,unmasking,ethnicity/origin
tweet31420,0,2.017418,exaggeration,
tweet31421,1,2.135288,misunderstanding,men
tweet31422,1,2.209056,exaggeration,men
tweet31423,1,2.1700609,exaggeration,
tweet31424,0,2.1353328,embarrassment,
tweet31425,1,2.26287,irony,
tweet31426,0,2.135561,reference,women
tweet31427,1,2.211727,analogy,
tweet31428,0,2.1667786,,
tweet31429,0,2.1419098,unmasking,
tweet31430,1,2.313274,misunderstanding,women
tweet31431,1,2.2167027,unmasking,women
tweet31432,1,2.335919,exaggeration,sexual aggressors
tweet31433,0,2.13531,,
tweet31434,0,2.3356557,,
tweet31435,0,2.017472,,
tweet31436,0,2.184784,,
tweet31437,0,2.073567,,
tweet31438,1,2.1353376,misunderstanding,
tweet31439,1,2.0504603,absurd,
tweet31440,0,2.1351047,irony,
tweet31441,1,2.3361707,misunderstanding,
tweet31442,0,2.1353543,wordplay,body shaming
tweet31443,1,2.2090564,misunderstanding,
tweet31444,1,2.335845,wordplay,religion
tweet31445,1,2.153599,parody,
tweet31446,1,2.1351645,wordplay,
tweet31447,1,2.1352966,unmasking,
tweet31448,0,2.0479498,absurd,
tweet31449,0,2.294816,,
tweet31450,1,2.1694114,unmasking,
tweet31451,0,2.240454,absurd,
tweet31452,0,2.0806634,,
tweet31453,1,2.2947812,absurd,health
tweet31454,1,2.135296,,
tweet31455,1,2.0737457,exaggeration,women
tweet31456,0,2.0481734,irony,
tweet31457,0,2.017499,,body shaming
tweet31458,0,2.2947965,,
tweet31459,1,2.1347036,embarrassment,
tweet31460,0,2.239432,misunderstanding,
tweet31461,0,2.1831512,,
tweet31462,1,2.031736,,
tweet31463,0,2.0466986,,
tweet31464,0,2.1352947,unmasking,
tweet31465,0,2.0263987,,
tweet31466,1,2.0175166,reference,
tweet31467,1,2.3113647,unmasking,body shaming
tweet31468,0,2.260357,irony,
tweet31469,1,2.1353688,unmasking,age
tweet31470,1,2.0478942,misunderstanding,family/relationships
tweet31471,0,2.13527,embarrassment,
tweet31472,0,2.0175188,,
tweet31473,0,2.0174398,irony,
tweet31474,1,2.2091024,irony,
tweet31475,0,2.1956975,,family/relationships
tweet31476,1,2.3359354,unmasking,professions
tweet31477,1,2.1352959,,
tweet31478,1,2.3359077,misunderstanding,
tweet31479,1,2.0175474,exaggeration,body shaming
tweet31480,1,2.303108,absurd,
tweet31481,1,2.1354375,misunderstanding,ethnicity/origin
tweet31482,0,2.135328,,
tweet31483,0,2.1353338,,
tweet31484,1,2.249375,insults,self-deprecating
tweet31485,1,2.1042054,misunderstanding,body shaming
tweet31486,1,2.2344337,absurd,professions
tweet31487,0,2.1352057,,
tweet31488,1,2.3358316,absurd,professions
tweet31489,1,2.1352856,insults,women
tweet31490,1,2.2335122,insults,
tweet31491,0,2.135305,,
tweet31492,1,2.2661848,reference,family/relationships
tweet31493,0,2.1355767,irony,
tweet31494,0,2.0174363,,
tweet31495,0,2.0174947,,
tweet31496,1,2.14839,misunderstanding,
tweet31497,0,2.0739417,,
tweet31498,0,2.2614486,exaggeration,
tweet31499,0,2.1352634,,
tweet31500,1,2.0665274,reference,
tweet31501,1,2.2615068,wordplay,self-deprecating
tweet31502,0,2.0174618,analogy,
tweet31503,0,2.0734508,,
tweet31504,1,2.135279,misunderstanding,
tweet31505,1,2.209819,analogy,
tweet31506,0,2.1357813,misunderstanding,
tweet31507,1,2.173859,parody,body shaming
tweet31508,1,2.169831,wordplay,professions
tweet31509,1,2.07376,unmasking,
tweet31510,0,2.135289,reference,
tweet31511,0,2.2621038,,
tweet31512,1,2.0671349,exaggeration,women
tweet31513,0,2.1340241,irony,
tweet31514,0,2.135237,,
tweet31515,1,2.2947173,stereotype,ethnicity/origin
tweet31516,1,2.200523,reference,professions
tweet31517,1,2.135209,misunderstanding,
tweet31518,0,2.0479462,,
tweet31519,1,2.1043406,unmasking,women
tweet31520,1,2.135203,embarrassment,
tweet31521,0,2.017434,absurd,
tweet31522,1,2.1353528,analogy,men
tweet31523,0,2.1352172,exaggeration,
tweet31524,0,2.0173597,,
tweet31525,1,2.1352093,unmasking,ethnicity/origin
tweet31526,1,2.13668,exaggeration,
tweet31527,0,2.2294428,,
tweet31528,1,2.0175376,exaggeration,
tweet31529,0,2.13529,,
tweet31530,0,2.05726,wordplay,
tweet31531,1,2.3360868,wordplay,
tweet31532,0,2.1352954,,
tweet31533,0,2.0480201,,
tweet31534,1,2.3359437,misunderstanding,substance use
tweet31535,1,2.1353264,misunderstanding,ethnicity/origin
tweet31536,0,2.2340436,,
tweet31537,1,2.3137045,irony,
tweet31538,1,2.3549492,misunderstanding,family/relationships
tweet31539,1,2.1352494,unmasking,men
tweet31540,0,2.1352746,,
tweet31541,0,2.227903,,self-deprecating
tweet31542,0,2.017626,,
tweet31543,1,2.3359168,misunderstanding,
tweet31544,0,2.3549156,analogy,
tweet31545,1,2.2092028,absurd,
tweet31546,1,2.2947655,wordplay,body shaming
tweet31547,0,2.1353254,,
tweet31548,1,2.3402097,unmasking,family/relationships
tweet31549,0,2.0174215,exaggeration,
tweet31550,0,2.134377,wordplay,
tweet31551,0,2.022722,,
tweet31552,1,2.2337406,parody,
tweet31553,0,2.0175178,,
tweet31554,1,2.2613645,misunderstanding,professions
tweet31555,1,2.123646,irony,
tweet31556,0,2.1529632,,
tweet31557,1,2.3466713,misunderstanding,professions
tweet31558,0,2.135388,wordplay,
tweet31559,0,2.354784,,
tweet31560,0,2.0174184,,
tweet31561,0,2.0173712,,
tweet31562,0,2.094961,reference,
tweet31563,1,2.094157,wordplay,
tweet31564,0,2.187811,,
tweet31565,1,2.115148,insults,body shaming
tweet31566,0,2.1358728,absurd,
tweet31567,0,2.1352835,,
tweet31568,0,2.0500023,,
tweet31569,0,2.135308,,
tweet31570,0,2.1010966,,
tweet31571,0,2.017419,,
tweet31572,1,2.2089741,absurd,
tweet31573,0,2.0175183,,
tweet31574,0,2.0175016,,women
tweet31575,1,2.3171737,absurd,professions
tweet31576,1,2.1247735,,
tweet31577,1,2.335909,wordplay,
tweet31578,1,2.2372975,wordplay,
tweet31579,0,2.2161539,,
tweet31580,1,2.017537,exaggeration,professions
tweet31581,1,2.2348711,wordplay,
tweet31582,1,2.135213,,family/relationships
tweet31583,0,2.2072232,absurd,
tweet31584,0,2.13522,wordplay,
tweet31585,1,2.1358771,,
tweet31586,1,2.1352632,,
tweet31587,1,2.20905,absurd,
tweet31588,1,2.2531457,misunderstanding,
tweet31589,0,2.1353033,,
tweet31590,1,2.3461735,insults,body shaming
tweet31591,1,2.0503225,unmasking,
tweet31592,0,2.180255,,
tweet31593,1,2.1352646,analogy,body shaming
tweet31594,0,2.2574108,,
tweet31595,1,2.1623473,analogy,sexual aggressors
tweet31596,0,2.0494926,unmasking,
tweet31597,0,2.0173223,reference,
tweet31598,0,2.1480057,,
tweet31599,1,2.0749116,absurd,professions
tweet31600,1,2.1352656,,
tweet31601,0,2.1352522,,
tweet31602,1,2.161995,wordplay,professions
tweet31603,0,2.2330422,,
tweet31604,0,2.0174158,stereotype,women
tweet31605,1,2.1354182,irony,
tweet31606,1,2.0412598,parody,
tweet31607,0,2.0174987,,
tweet31608,0,2.2087023,exaggeration,
tweet31609,1,2.1353,unmasking,lgbt
tweet31610,0,2.2089238,irony,
tweet31611,0,2.0174751,,
tweet31612,0,2.2090352,irony,
tweet31613,1,2.0733352,parody,men
tweet31614,0,2.16275,,
tweet31615,0,2.1351688,,
tweet31616,0,2.106019,analogy,
tweet31617,0,2.1619701,,
tweet31618,1,2.1475806,,
tweet31619,0,2.1352196,reference,
tweet31620,0,2.1352603,absurd,
tweet31621,1,2.3550177,wordplay,
tweet31622,1,2.1364455,misunderstanding,
tweet31623,0,2.0706017,,
tweet31624,1,2.3172913,wordplay,
tweet31625,1,2.3355536,wordplay,
tweet31626,1,2.2693534,wordplay,
tweet31627,0,2.0346,,
tweet31628,1,2.294759,insults,professions
tweet31629,0,2.137605,,
tweet31630,1,2.1622117,misunderstanding,professions
tweet31631,0,2.0737786,,
tweet31632,0,2.1084876,,
tweet31633,0,2.0737312,,
tweet31634,0,2.1991134,absurd,self-deprecating
tweet31635,1,2.2616334,parody,
tweet31636,1,2.1353114,unmasking,
tweet31637,0,2.0705853,insults,women
tweet31638,0,2.0176616,,
tweet31639,0,2.1352398,wordplay,
tweet31640,1,2.109408,reference,
tweet31641,0,2.1352565,,
tweet31642,1,2.1925738,wordplay,
tweet31643,1,2.135265,irony,women
tweet31644,0,2.1353798,exaggeration,
tweet31645,0,2.2092528,,
tweet31646,0,2.1353066,,
tweet31647,0,2.3145885,exaggeration,
tweet31648,0,2.0175183,,
tweet31649,1,2.1539912,reference,
tweet31650,1,2.073523,reference,men
tweet31651,0,2.1080427,reference,
tweet31652,0,2.0173957,,
tweet31653,1,2.1353736,embarrassment,
tweet31654,0,2.045367,irony,self-deprecating
tweet31655,0,2.260977,absurd,
tweet31656,1,2.2079904,unmasking,family/relationships
tweet31657,1,2.0684702,,family/relationships
tweet31658,1,2.135292,misunderstanding,
tweet31659,0,2.1682158,parody,
tweet31660,0,2.135248,absurd,
tweet31661,1,2.1693702,insults,women
tweet31662,0,2.0173943,absurd,
tweet31663,0,2.0174685,,women
tweet31664,1,2.319037,wordplay,
tweet31665,0,2.0736287,,
tweet31666,0,2.1894763,,
tweet31667,1,2.354972,unmasking,health
tweet31668,1,2.135226,exaggeration,self-deprecating
tweet31669,0,2.335843,analogy,
tweet31670,1,2.2103589,stereotype,
tweet31671,1,2.2683764,wordplay,professions
tweet31672,0,2.1328175,absurd,
tweet31673,1,2.1350257,exaggeration,age
tweet31674,1,2.1720915,analogy,
tweet31675,1,2.3200607,misunderstanding,professions
tweet31676,1,2.0175257,unmasking,
tweet31677,1,2.135196,unmasking,women
tweet31678,0,2.1353018,,
tweet31679,0,2.1352682,,
tweet31680,0,2.1352992,irony,
tweet31681,1,2.2705693,insults,ethnicity/origin
tweet31682,1,2.2343879,absurd,
tweet31683,0,2.2470312,absurd,
tweet31684,1,2.1353114,wordplay,
tweet31685,0,2.0174184,wordplay,
tweet31686,0,2.1287854,,
tweet31687,1,2.2341943,unmasking,professions
tweet31688,0,2.0175023,unmasking,
tweet31689,0,2.2604427,,
tweet31690,1,2.1695642,wordplay,ethnicity/origin
tweet31691,1,2.1357183,absurd,
tweet31692,1,2.0636082,exaggeration,
tweet31693,1,2.1166997,reference,
tweet31694,0,2.2437162,,
tweet31695,1,2.294591,parody,professions
tweet31696,0,2.1353471,exaggeration,
tweet31697,0,2.0630095,,
tweet31698,0,2.236839,reference,
tweet31699,0,2.1337693,,
tweet31700,1,2.335154,absurd,
tweet31701,0,2.1392975,insults,women
tweet31702,0,2.0479946,,
tweet31703,0,2.077641,exaggeration,professions
tweet31704,0,2.135291,,ethnicity/origin
tweet31705,0,2.0738866,,
tweet31706,0,2.2304838,stereotype,age
tweet31707,0,2.216384,,
tweet31708,1,2.1352751,wordplay,professions
tweet31709,0,2.17893,,
tweet31710,0,2.1960962,,
tweet31711,1,2.2120774,absurd,substance use
tweet31712,0,2.298564,,
tweet31713,0,2.0173333,,
tweet31714,1,2.1376684,analogy,
tweet31715,1,2.1824508,embarrassment,body shaming
tweet31716,0,2.135242,,
tweet31717,1,2.2090695,analogy,men
tweet31718,1,2.2949688,stereotype,women
tweet31719,1,2.2686005,unmasking,age
tweet31720,0,2.048374,,
tweet31721,1,2.3358665,,
tweet31722,0,2.1353085,,
tweet31723,1,2.2054737,reference,
tweet31724,1,2.0736103,analogy,
tweet31725,0,2.0173764,reference,
tweet31726,1,2.2307298,reference,family/relationships
tweet31727,0,2.1352396,exaggeration,
tweet31728,1,2.0454946,reference,
tweet31729,1,2.1649883,analogy,women
tweet31730,0,2.0174782,,
tweet31731,1,2.1352677,analogy,women
tweet31732,0,2.294828,,
tweet31733,0,2.1696105,unmasking,
tweet31734,1,2.317238,misunderstanding,
tweet31735,1,2.1352186,embarrassment,
tweet31736,0,2.2342858,,
tweet31737,0,2.0736356,,
tweet31738,0,2.048862,unmasking,
tweet31739,0,2.211003,,
tweet31740,1,2.2572334,misunderstanding,family/relationships
tweet31741,0,2.0174682,,
tweet31742,1,2.2415197,unmasking,professions
tweet31743,1,2.135307,reference,
tweet31744,1,2.1353056,irony,family/relationships
tweet31745,0,2.047769,,
tweet31746,0,2.1352844,exaggeration,
tweet31747,1,2.1352706,analogy,women
tweet31748,1,2.234603,misunderstanding,professions
tweet31749,0,2.0207477,,
tweet31750,0,2.0732708,,
tweet31751,0,2.354897,wordplay,
tweet31752,0,2.1301496,,
tweet31753,1,2.2074025,analogy,age
tweet31754,1,2.1353028,wordplay,women
tweet31755,1,2.2343705,wordplay,
tweet31756,0,2.017432,,
tweet31757,0,2.3302805,,
tweet31758,1,2.2001314,exaggeration,
tweet31759,0,2.0857046,,
tweet31760,1,2.0477703,insults,women
tweet31761,1,2.0174267,stereotype,ethnicity/origin
tweet31762,1,2.2738154,unmasking,age
tweet31763,0,2.0174172,analogy,lgbt
tweet31764,0,2.294826,,
tweet31765,1,2.2559917,absurd,
tweet31766,1,2.3358054,wordplay,
tweet31767,1,2.224846,absurd,
tweet31768,0,2.1353374,,
tweet31769,0,2.244448,,
tweet31770,0,2.0740907,,
tweet31771,0,2.071309,,
tweet31772,0,2.1352594,absurd,
tweet31773,0,2.135317,embarrassment,
tweet31774,0,2.0737023,,
tweet31775,0,2.0474665,exaggeration,self-deprecating
tweet31776,1,2.0174615,misunderstanding,body shaming
tweet31777,0,2.1354146,reference,
tweet31778,1,2.3014295,unmasking,men
tweet31779,0,2.1374555,,
tweet31780,1,2.2942405,wordplay,
tweet31781,0,2.017452,,
tweet31782,1,2.1441524,stereotype,women
tweet31783,0,2.135259,,
tweet31784,1,2.3358443,wordplay,
tweet31785,0,2.0736556,,
tweet31786,1,2.017467,wordplay,women
tweet31787,0,2.0479445,,
tweet31788,1,2.2620997,misunderstanding,religion
tweet31789,0,2.0175219,reference,
tweet31790,1,2.2092943,stereotype,professions
tweet31791,1,2.2088816,misunderstanding,
tweet31792,0,2.0737035,,
tweet31793,1,2.1027248,misunderstanding,body shaming
tweet31794,1,2.1352165,analogy,professions
tweet31795,1,2.1364825,stereotype,women
tweet31796,1,2.0479834,embarrassment,
tweet31797,0,2.0944846,,
tweet31798,0,2.2074482,,
tweet31799,1,2.1701555,irony,
tweet31800,1,2.1849406,wordplay,
tweet31801,0,2.1351645,,self-deprecating
tweet31802,1,2.2006323,misunderstanding,
tweet31803,1,2.0472813,wordplay,ethnicity/origin
tweet31804,0,2.1045594,reference,
tweet31805,1,2.1352713,unmasking,
tweet31806,1,2.335916,absurd,professions
tweet31807,1,2.2602975,wordplay,
tweet31808,0,2.017449,,
tweet31809,1,2.2380428,unmasking,women
tweet31810,0,2.1828537,,
tweet31811,0,2.042019,irony,women
tweet31812,1,2.2623,exaggeration,self-deprecating
tweet31813,0,2.1289852,reference,
tweet31814,1,2.2088223,misunderstanding,
tweet31815,0,2.0925274,unmasking,
tweet31816,1,2.2376585,misunderstanding,body shaming
tweet31817,1,2.1296625,embarrassment,
tweet31818,0,2.1351097,,
tweet31819,0,2.2343006,,
tweet31820,1,2.2333002,,
tweet31821,1,2.3358989,unmasking,health
tweet31822,0,2.3236027,,
tweet31823,1,2.1353884,unmasking,
tweet31824,1,2.2343297,exaggeration,
tweet31825,0,2.135317,reference,family/relationships
tweet31826,0,2.1352873,,
tweet31827,1,2.0567348,absurd,
tweet31828,0,2.2340338,absurd,
tweet31829,1,2.3363323,misunderstanding,professions
tweet31830,1,2.1354384,absurd,self-deprecating
tweet31831,1,2.3358002,misunderstanding,
tweet31832,1,2.2091448,misunderstanding,ethnicity/origin
tweet31833,0,2.1352022,absurd,
tweet31834,0,2.046638,,
tweet31835,0,2.158932,,
tweet31836,0,2.0496097,,
tweet31837,1,2.1353219,irony,
tweet31838,1,2.1618004,reference,self-deprecating
tweet31839,1,2.0174756,parody,
tweet31840,0,2.1352866,,
tweet31841,1,2.294823,reference,self-deprecating
tweet31842,1,2.0624585,wordplay,family/relationships
tweet31843,0,2.0739028,,
tweet31844,0,2.1065695,,
tweet31845,0,2.0768814,,
tweet31846,0,2.1352298,absurd,
tweet31847,0,2.0497272,reference,
tweet31848,0,2.0742059,,
tweet31849,0,2.1352062,,
tweet31850,1,2.0174928,reference,
tweet31851,1,2.136927,parody,family/relationships
tweet31852,0,2.0953732,,self-deprecating
tweet31853,0,2.1352649,reference,self-deprecating
tweet31854,1,2.2091944,embarrassment,body shaming
tweet31855,0,2.0737028,analogy,
tweet31856,1,2.1352012,misunderstanding,family/relationships
tweet31857,0,2.1104615,exaggeration,
tweet31858,0,2.0174756,,
tweet31859,1,2.2118185,wordplay,women
tweet31860,0,2.048166,,
tweet31861,0,2.261538,,
tweet31862,1,2.208698,irony,women
tweet31863,1,2.1349523,irony,professions
tweet31864,0,2.1687438,exaggeration,
tweet31865,1,2.2776232,unmasking,
tweet31866,0,2.2092192,,
tweet31867,1,2.1663167,analogy,
tweet31868,1,2.2161505,misunderstanding,professions
tweet31869,0,2.058601,,
tweet31870,1,2.2140274,absurd,
tweet31871,1,2.3330493,wordplay,
tweet31872,0,2.135183,,technology
tweet31873,1,2.017409,insults,men
tweet31874,0,2.017452,absurd,
tweet31875,0,2.135303,exaggeration,
tweet31876,0,2.1352446,,
tweet31877,0,2.103577,,
tweet31878,1,2.2076797,wordplay,
tweet31879,0,2.0605013,,
tweet31880,1,2.3338509,absurd,religion
tweet31881,1,2.13535,misunderstanding,
tweet31882,1,2.2615075,absurd,
tweet31883,1,2.2665167,wordplay,
tweet31884,1,2.1455505,analogy,men
tweet31885,0,2.0479963,analogy,
tweet31886,0,2.017435,,
tweet31887,1,2.104276,reference,
tweet31888,0,2.1352215,,
tweet31889,1,2.1703691,parody,religion
tweet31890,0,2.2615654,,
tweet31891,0,2.0706716,,
tweet31892,1,2.2343166,absurd,substance use
tweet31893,1,2.080172,,
tweet31894,0,2.017491,,
tweet31895,0,2.203396,exaggeration,professions
tweet31896,0,2.1352124,absurd,
tweet31897,0,2.0174801,unmasking,age
tweet31898,1,2.2063966,wordplay,women
tweet31899,0,2.0741715,,
tweet31900,0,2.0736778,,
tweet31901,0,2.1057553,,
tweet31902,1,2.0503156,unmasking,lgbt
tweet31903,1,2.1407702,embarrassment,
tweet31904,1,2.208851,unmasking,women
tweet31905,0,2.197834,analogy,
tweet31906,0,2.0173976,,
tweet31907,0,2.1353035,exaggeration,
tweet31908,1,2.207416,analogy,men
tweet31909,0,2.250826,,
tweet31910,1,2.1352503,wordplay,
tweet31911,0,2.0478315,exaggeration,
tweet31912,0,2.0482442,,
tweet31913,0,2.1352446,,
tweet31914,0,2.0737534,,
tweet31915,1,2.204365,misunderstanding,
tweet31916,0,2.1352515,misunderstanding,
tweet31917,0,2.1657531,,
tweet31918,0,2.0980635,,
tweet31919,0,2.1337588,reference,
tweet31920,0,2.0736232,exaggeration,
tweet31921,0,2.1352952,,
tweet31922,0,2.073718,,
tweet31923,1,2.0707846,wordplay,
tweet31924,0,2.3359094,,
tweet31925,0,2.0174239,,women
tweet31926,0,2.1709843,embarrassment,
tweet31927,1,2.3341925,unmasking,substance use
tweet31928,1,2.2615376,absurd,self-deprecating
tweet31929,0,2.0174725,,
tweet31930,1,2.2555482,wordplay,professions
tweet31931,1,2.1337776,,
tweet31932,0,2.0737576,parody,
tweet31933,0,2.1352882,,
tweet31934,0,2.1352937,,
tweet31935,0,2.1672795,,
tweet31936,0,2.1350906,,
tweet31937,1,2.2680008,reference,
tweet31938,1,2.2929785,absurd,
tweet31939,1,2.135175,wordplay,women
tweet31940,0,2.135181,absurd,
tweet31941,0,2.07414,irony,
tweet31942,0,2.1355193,,
tweet31943,1,2.2071645,stereotype,body shaming
tweet31944,1,2.1352642,,
tweet31945,1,2.354081,irony,
tweet31946,0,2.0482328,reference,
tweet31947,0,2.1352212,,
tweet31948,0,2.0173783,,
tweet31949,1,2.2086227,,
tweet31950,1,2.272217,stereotype,professions
tweet31951,1,2.2879388,absurd,
tweet31952,0,2.2655132,misunderstanding,age
tweet31953,1,2.3163757,wordplay,
tweet31954,0,2.2291338,,
tweet31955,0,2.23361,absurd,
tweet31956,0,2.2948236,reference,
tweet31957,0,2.1352868,exaggeration,
tweet31958,1,2.2610688,absurd,
tweet31959,1,2.0512934,parody,professions
tweet31960,0,2.0176375,,
tweet31961,1,2.1385367,wordplay,family/relationships
tweet31962,1,2.1352468,irony,
tweet31963,0,2.1353266,,
tweet31964,0,2.135202,,
tweet31965,0,2.1342003,,
tweet31966,1,2.017392,reference,self-deprecating
tweet31967,0,2.2650845,stereotype,
tweet31968,1,2.1706254,parody,professions
tweet31969,1,2.0737245,misunderstanding,
tweet31970,1,2.1352208,wordplay,self-deprecating
tweet31971,0,2.1294513,,
tweet31972,1,2.3234868,absurd,
tweet31973,1,2.130549,unmasking,
tweet31974,0,2.1289709,parody,
tweet31975,0,2.2086315,,
tweet31976,1,2.136375,parody,ethnicity/origin
tweet31977,0,2.1755264,analogy,
tweet31978,0,2.053469,,
tweet31979,1,2.2035832,irony,women
tweet31980,1,2.1353126,misunderstanding,lgbt
tweet31981,0,2.1693404,,
tweet31982,1,2.1353188,misunderstanding,
tweet31983,1,2.2089262,misunderstanding,
tweet31984,0,2.134281,stereotype,
tweet31985,0,2.3359363,reference,
tweet31986,1,2.1912663,exaggeration,
tweet31987,0,2.1352067,,
tweet31988,1,2.301055,misunderstanding,
tweet31989,0,2.1357408,stereotype,
tweet31990,1,2.335854,absurd,
tweet31991,1,2.3359146,wordplay,health
tweet31992,0,2.0174136,stereotype,
tweet31993,1,2.169299,irony,
tweet31994,0,2.2343447,misunderstanding,
tweet31995,0,2.017545,,
tweet31996,1,2.0538828,misunderstanding,body shaming
tweet31997,1,2.2626846,wordplay,
tweet31998,1,2.13506,absurd,body shaming
tweet31999,1,2.0177076,absurd,
tweet32000,1,2.1352808,exaggeration,
tweet32001,0,2.1352131,stereotype,professions
tweet32002,0,2.169506,irony,
tweet32003,1,2.2948046,unmasking,women
tweet32004,1,2.1353579,absurd,
tweet32005,0,2.0175908,absurd,
tweet32006,0,2.336378,irony,
tweet32007,1,2.0736787,insults,body shaming
tweet32008,0,2.2065694,irony,
tweet32009,1,2.0755768,absurd,health
tweet32010,0,2.2088537,,
tweet32011,1,2.2947447,exaggeration,
tweet32012,0,2.0185795,,
tweet32013,0,2.135254,exaggeration,self-deprecating
tweet32014,1,2.135339,wordplay,
tweet32015,0,2.1352992,,
tweet32016,1,2.2948434,misunderstanding,age
tweet32017,0,2.2615156,unmasking,
tweet32018,0,2.1351895,parody,professions
tweet32019,0,2.060693,,
tweet32020,1,2.135323,wordplay,
tweet32021,0,2.1353002,,
tweet32022,0,2.0631266,,
tweet32023,0,2.0180886,,
tweet32024,0,2.0589333,stereotype,men
tweet32025,1,2.135387,absurd,
tweet32026,0,2.017393,exaggeration,
tweet32027,1,2.135525,wordplay,
tweet32028,1,2.313988,misunderstanding,
tweet32029,1,2.2822595,irony,
tweet32030,0,2.3305116,absurd,
tweet32031,0,2.1352737,,
tweet32032,0,2.1530588,,
tweet32033,0,2.0677092,,
tweet32034,0,2.1352057,,
tweet32035,0,2.0478563,insults,
tweet32036,0,2.2351112,wordplay,
tweet32037,0,2.017468,stereotype,
tweet32038,0,2.1352456,,
tweet32039,0,2.135323,,
tweet32040,0,2.1386454,,
tweet32041,1,2.1909509,wordplay,
tweet32042,1,2.1353347,misunderstanding,
tweet32043,0,2.1106017,parody,
tweet32044,1,2.234342,absurd,health
tweet32045,0,2.1352515,,
tweet32046,0,2.133554,,
tweet32047,1,2.3358574,misunderstanding,substance use
tweet32048,0,2.1655781,parody,
tweet32049,0,2.017478,,
tweet32050,0,2.0174894,,
tweet32051,0,2.034896,,
tweet32052,0,2.135276,unmasking,
tweet32053,0,2.1807315,,
tweet32054,0,2.1352625,irony,
tweet32055,0,2.135191,,
tweet32056,0,2.0174677,,
tweet32057,0,2.135298,,
tweet32058,1,2.0940828,exaggeration,
tweet32059,0,2.1352675,,
tweet32060,1,2.135273,absurd,
tweet32061,1,2.135208,unmasking,
tweet32062,1,2.335859,absurd,men
tweet32063,0,2.0737796,,
tweet32064,0,2.0473793,,
tweet32065,1,2.0175397,wordplay,
tweet32066,0,2.0175102,stereotype,
tweet32067,1,2.1158962,analogy,family/relationships
tweet32068,1,2.2947786,reference,
tweet32069,1,2.3359008,irony,
tweet32070,0,2.0309381,,
tweet32071,1,2.354721,wordplay,
tweet32072,1,2.1699626,embarrassment,family/relationships
tweet32073,1,2.140747,reference,
tweet32074,0,2.135329,,
tweet32075,0,2.1632948,,
tweet32076,1,2.2948706,parody,
tweet32077,0,2.1353104,,
tweet32078,0,2.2079632,absurd,
tweet32079,1,2.078022,misunderstanding,
tweet32080,0,2.0988426,,
tweet32081,1,2.3355875,wordplay,women
tweet32082,1,2.0620778,unmasking,
tweet32083,0,2.02365,,
tweet32084,0,2.0174766,absurd,
tweet32085,0,2.199304,,
tweet32086,0,2.2193842,parody,
tweet32087,1,2.1352677,unmasking,professions
tweet32088,0,2.1349723,,religion
tweet32089,0,2.0174847,reference,body shaming
tweet32090,1,2.1871583,misunderstanding,
tweet32091,0,2.1350856,,
tweet32092,1,2.1353085,embarrassment,body shaming
tweet32093,1,2.2589042,wordplay,
tweet32094,1,2.201363,misunderstanding,women
tweet32095,0,2.211846,,
tweet32096,0,2.1703498,,
tweet32097,1,2.1353145,absurd,
tweet32098,1,2.2076926,wordplay,
tweet32099,0,2.2090487,exaggeration,
tweet32100,0,2.135237,unmasking,
tweet32101,0,2.2335453,reference,
tweet32102,0,2.1382382,,
tweet32103,0,2.105215,,
tweet32104,1,2.2741272,wordplay,
tweet32105,0,2.0923471,,
tweet32106,1,2.156375,unmasking,
tweet32107,1,2.1353338,absurd,
tweet32108,0,2.3358362,,
tweet32109,1,2.2948294,wordplay,
tweet32110,0,2.077821,,
tweet32111,1,2.210596,exaggeration,age
tweet32112,1,2.2947588,wordplay,
tweet32113,1,2.3358352,parody,
tweet32114,0,2.1995113,exaggeration,
tweet32115,1,2.2078772,absurd,family/relationships
tweet32116,0,2.0662541,,
tweet32117,0,2.0174468,analogy,
tweet32118,1,2.211211,unmasking,family/relationships
tweet32119,0,2.135246,,
tweet32120,0,2.1352532,,
tweet32121,0,2.0796678,,
tweet32122,0,2.135298,reference,
tweet32123,0,2.0507307,,
tweet32124,0,2.1353185,,
tweet32125,0,2.0174158,,
tweet32126,0,2.2087922,,
tweet32127,1,2.2948492,unmasking,
tweet32128,1,2.25727,wordplay,
tweet32129,1,2.0736973,,self-deprecating
tweet32130,0,2.0175018,exaggeration,
tweet32131,1,2.1305833,unmasking,family/relationships
tweet32132,0,2.2928803,wordplay,
tweet32133,0,2.1868987,,
tweet32134,1,2.1129918,unmasking,professions
tweet32135,1,2.135686,reference,
tweet32136,1,2.1352808,analogy,professions
tweet32137,0,2.135328,,
tweet32138,0,2.0754042,unmasking,
tweet32139,1,2.0748365,stereotype,
tweet32140,1,2.2972157,unmasking,
tweet32141,1,2.297329,misunderstanding,
tweet32142,1,2.135319,misunderstanding,women
tweet32143,0,2.227771,,
tweet32144,0,2.0174417,,
tweet32145,0,2.1104534,,
tweet32146,0,2.2091217,misunderstanding,
tweet32147,1,2.017501,embarrassment,
tweet32148,1,2.3131888,misunderstanding,
tweet32149,0,2.0174398,,
tweet32150,1,2.2608166,misunderstanding,age
tweet32151,0,2.026229,exaggeration,
tweet32152,1,2.2947366,absurd,
tweet32153,1,2.0175235,reference,self-deprecating
tweet32154,1,2.2947135,unmasking,
